Target,Feature,Label,SHAP_value,Feature_value
Ra,Ft,Fo9 (Ft),-0.0759,-0.7881
Ra,Ft,Fo9 (Ft),0.0158,-0.531
Ra,Ft,Fo9 (Ft),0.0278,-0.2798
Ra,Ft,Fo9 (Ft),-0.1678,-1.5669
Ra,Ft,Fo9 (Ft),-0.0594,-1.2253
Ra,Ft,Fo9 (Ft),-0.1546,-1.4066
Ra,Ft,Fo9 (Ft),-0.1036,-1.3178
Ra,Ft,Fo9 (Ft),-0.0527,-1.1383
Ra,Ft,Fo9 (Ft),-0.0036,-0.9836
Ra,Ft,Fo9 (Ft),-0.0598,-1.1554
Ra,Ft,Fo9 (Ft),-0.0987,-1.908
Ra,Ft,Fo9 (Ft),-0.1122,-1.3178
Ra,Ft,Fo9 (Ft),-0.1532,-1.4066
Ra,Ft,Fo9 (Ft),-0.146,-1.4751
Ra,Ft,Fo9 (Ft),0.0337,-0.8871
Ra,Ft,Fo9 (Ft),-0.1011,-1.8108
Ra,Ft,Fo9 (Ft),-0.1325,-1.8179
Ra,Ft,Fo9 (Ft),0.0759,-0.4658
Ra,Ft,Fo9 (Ft),0.1597,0.3063
Ra,Ft,Fo9 (Ft),0.0922,0.3943
Ra,Ft,Fo9 (Ft),0.098,-0.0115
Ra,Ft,Fo9 (Ft),0.0789,1.4732
Ra,Ft,Fo9 (Ft),-0.1779,2.2545
Ra,Ft,Fo9 (Ft),-0.2284,2.3361
Ra,Ft,Fo9 (Ft),-0.1844,2.0185
Ra,Ft,Fo9 (Ft),-0.1016,1.8685
Ra,Ft,Fo9 (Ft),-0.2195,1.9978
Ra,Ft,Fo9 (Ft),-0.1575,2.87
Ra,Ft,Fo9 (Ft),-0.2072,2.526
Ra,Ft,Fo9 (Ft),-0.1688,2.4759
Ra,Ft,Fo9 (Ft),-0.2017,2.3881
Ra,Ft,Fo9 (Ft),-0.2199,2.3465
Ra,Ft,Fo9 (Ft),-0.2219,2.2545
Ra,Ft,Fo9 (Ft),-0.1772,2.1186
Ra,Ft,Fo9 (Ft),-0.1806,2.3465
Ra,Ft,Fo9 (Ft),-0.1693,2.5099
Ra,Ft,Fo9 (Ft),-0.0358,2.9691
Ra,Ft,Fo9 (Ft),-0.0324,4.1016
Ra,Ft,Fo9 (Ft),-0.0394,2.689
Ra,Ft,Fo9 (Ft),-0.0491,3.2965
Ra,Ft,Fo9 (Ft),0.0014,1.6645
Ra,Ft,Fo9 (Ft),0.0666,0.6061
Ra,Ft,Fo9 (Ft),-0.0436,2.4829
Ra,Ft,Fo9 (Ft),-0.0585,2.0141
Ra,Ft,Fo9 (Ft),-0.024,1.989
Ra,Ft,Fo9 (Ft),0.019,1.2342
Ra,Ft,Fo9 (Ft),-0.0598,2.0122
Ra,Ft,Fo9 (Ft),-0.0438,2.2201
Ra,Ft,Fo9 (Ft),0.017,0.9757
Ra,Ft,Fo9 (Ft),-0.0328,2.1966
Ra,Ft,Fo9 (Ft),-0.0392,2.2937
Ra,Ft,Fo9 (Ft),0.016,1.6322
Ra,Ft,Fo9 (Ft),-0.0658,2.0444
Ra,Ft,Fo9 (Ft),-0.0533,2.251
Ra,Ft,Fo9 (Ft),0.0071,1.5949
Ra,Ft,Fo9 (Ft),-0.0551,2.846
Ra,Ft,Fo9 (Ft),0.0622,0.6092
Ra,Ft,Fo9 (Ft),0.0474,-0.457
Ra,Ft,Fo9 (Ft),0.0337,-0.6695
Ra,Ft,Fo9 (Ft),-0.1843,-1.3317
Ra,Ft,Fo9 (Ft),-0.151,-1.2086
Ra,Ft,Fo9 (Ft),-0.1643,-1.2086
Ra,Ft,Fo9 (Ft),-0.212,-1.6637
Ra,Ft,Fo9 (Ft),-0.1457,-1.0502
Ra,Ft,Fo9 (Ft),0.035,-0.5865
Ra,Ft,Fo9 (Ft),-0.0502,-1.0135
Ra,Ft,Fo9 (Ft),-0.0032,-0.0361
Ra,Ft,Fo9 (Ft),-0.0387,-0.2909
Ra,Ft,Fo9 (Ft),0.0412,0.8234
Ra,Ft,Fo9 (Ft),-0.2924,-1.3895
Ra,Ft,Fo9 (Ft),-0.5666,-1.4751
Ra,Ft,Fo9 (Ft),-0.3519,-1.8108
Ra,Ft,Fo9 (Ft),0.0794,-1.3008
Ra,Ft,Fo9 (Ft),-0.196,-1.908
Ra,Ft,Fo9 (Ft),-0.4266,-1.3895
Ra,Ft,Fo9 (Ft),-0.2881,-1.3895
Ra,Ft,Fo9 (Ft),-0.2356,-1.908
Ra,Ft,Fo9 (Ft),-0.1284,-1.1383
Ra,Ft,Fo9 (Ft),-0.4216,-1.6577
Ra,Ft,Fo9 (Ft),-0.486,-1.5733
Ra,Ft,Fo9 (Ft),-0.4115,-1.4679
Ra,Ft,Fo9 (Ft),-0.5591,-1.5501
Ra,Ft,Fo9 (Ft),-0.4016,-1.6516
Ra,Ft,Fo9 (Ft),-0.5032,-1.5669
Ra,Ft,Fo9 (Ft),-0.4084,-1.6948
Ra,Ft,Fo9 (Ft),0.1729,-0.6483
Ra,Ft,Fo9 (Ft),0.1425,-0.6636
Ra,Ft,Fo9 (Ft),0.1096,-0.9062
Ra,Ft,Fo9 (Ft),-0.0715,-1.0568
Ra,Ft,Fo9 (Ft),-0.0764,-1.1105
Ra,Ft,Fo9 (Ft),0.0473,-1.0379
Ra,Ft,Fo9 (Ft),0.0592,-1.03
Ra,Ft,Fo9 (Ft),0.2135,-0.5883
Ra,Ft,Fo9 (Ft),0.0932,-0.7019
Ra,Ft,Fo9 (Ft),0.2237,-0.84
Ra,Ft,Fo9 (Ft),-0.0758,-1.1105
Ra,Ft,Fo9 (Ft),0.0973,-0.699
Ra,Ft,Fo9 (Ft),0.0341,-0.4612
Ra,Ft,Fo9 (Ft),0.2205,-0.8443
Ra,Ft,Fo9 (Ft),0.1097,-0.4476
Ra,Ft,Fo9 (Ft),0.1225,-0.4476
Ra,Ft,Fo9 (Ft),-0.0658,-0.9069
Ra,Ft,Fo9 (Ft),0.0357,-0.1863
Ra,Ft,Fo9 (Ft),0.0213,-0.4526
Ra,Ft,Fo9 (Ft),0.0269,-0.457
Ra,Ft,Fo9 (Ft),-0.0034,-0.3011
Ra,Ft,Fo9 (Ft),0.058,-0.0942
Ra,Ft,Fo9 (Ft),-0.0055,-0.3011
Ra,Ft,Fo9 (Ft),0.033,-0.0528
Ra,Ft,Fo9 (Ft),-0.0038,-0.3011
Ra,Ft,Fo9 (Ft),0.1377,-0.9036
Ra,Ft,Fo9 (Ft),0.1098,-0.4145
Ra,Ft,Fo9 (Ft),-0.1842,-1.6948
Ra,Ft,Fo9 (Ft),0.0675,-0.393
Ra,Ft,Fo9 (Ft),0.2935,-0.531
Ra,Ft,Fo9 (Ft),0.1028,-0.8871
Ra,Ft,Fo9 (Ft),-0.1588,-1.1383
Ra,Ft,Fo9 (Ft),0.2835,-0.6188
Ra,Ft,Fo9 (Ft),0.0044,-0.3505
Ra,Ft,Fo9 (Ft),0.1893,-0.554
Ra,Ft,Fo9 (Ft),0.2963,-0.6248
Ra,Ft,Fo9 (Ft),0.0029,-0.3676
Ra,Ft,Fo9 (Ft),0.2873,-0.6188
Ra,Ft,Fo9 (Ft),0.1518,-0.853
Ra,Ft,Fo9 (Ft),-0.0064,0.1587
Ra,Ft,Fo9 (Ft),-0.1086,-1.0562
Ra,Ft,Fo9 (Ft),0.0024,-0.3616
Ra,Ft,Fo9 (Ft),0.2938,-0.531
Ra,Ft,Fo9 (Ft),0.0508,-0.0993
Ra,Ft,Fo9 (Ft),0.1007,-0.8871
Ra,Ft,Fo9 (Ft),0.0864,-0.87
Ra,Ft,Fo9 (Ft),0.0551,-0.1164
Ra,Ft,Fo9 (Ft),0.0543,-0.097
Ra,Ft,Fo9 (Ft),-0.017,-0.2551
Ra,Ft,Fo9 (Ft),-0.0305,0.2951
Ra,Ft,Fo9 (Ft),0.1389,-0.1224
Ra,Ft,Fo9 (Ft),0.2555,-0.1201
Ra,Ft,Fo9 (Ft),0.1329,0.1288
Ra,Ft,Fo9 (Ft),0.1526,0.0742
Ra,Ft,Fo9 (Ft),0.1238,0.3046
Ra,Ft,Fo9 (Ft),0.0526,1.2025
Ra,Ft,Fo9 (Ft),-0.0769,1.8398
Ra,Ft,Fo9 (Ft),-0.1156,2.3112
Ra,Ft,Fo9 (Ft),-0.0585,1.8643
Ra,Ft,Fo9 (Ft),-0.0603,1.9024
Ra,Ft,Fo9 (Ft),0.0122,1.228
Ra,Ft,Fo9 (Ft),-0.1315,2.1622
Ra,Ft,Fo9 (Ft),-0.0048,1.6246
Ra,Ft,Fo9 (Ft),-0.1346,2.0378
Ra,Ft,Fo9 (Ft),0.0768,0.3533
Ra,Ft,Fo9 (Ft),0.0159,0.9719
Ra,Ft,Fo9 (Ft),0.0203,1.4422
Ra,Ft,Fo9 (Ft),0.071,1.4023
Ra,Ft,Fo9 (Ft),0.033,1.5843
Ra,Ft,Fo9 (Ft),-0.0227,1.4842
Ra,Ft,Fo9 (Ft),-0.0405,1.0297
Ra,Ft,Fo9 (Ft),-0.0081,0.9742
Ra,Ft,Fo9 (Ft),0.0067,1.1656
Ra,Ft,Fo9 (Ft),0.0109,0.7347
Ra,Ft,Fo9 (Ft),0.0093,0.7347
Ra,Ft,Fo9 (Ft),0.0958,0.4075
Ra,Ft,Fo9 (Ft),-0.0191,0.9719
Ra,Ft,Fo9 (Ft),0.1325,0.3205
Ra,Ft,Fo9 (Ft),0.0997,0.4075
Ra,Ft,Fo9 (Ft),0.011,0.9588
Ra,Ft,Fo9 (Ft),0.1841,0.1109
Ra,Ft,Fo9 (Ft),0.0822,0.559
Ra,Ft,Fo9 (Ft),0.064,-0.6426
Ra,Ft,Fo9 (Ft),0.0931,0.6685
Ra,Ft,Fo9 (Ft),0.2115,0.1519
Ra,Ft,Fo9 (Ft),-0.0148,0.6674
Ra,Ft,Fo9 (Ft),0.13,-0.5369
Ra,Ft,Fo9 (Ft),0.0521,-0.7992
Ra,Ft,Fo9 (Ft),0.0989,-0.4317
Ra,Ft,Fo9 (Ft),-0.009,0.6714
Ra,Ft,Fo9 (Ft),0.0862,0.1519
Ra,Ft,Fo9 (Ft),0.0565,0.1459
Ra,Ft,Fo9 (Ft),0.0675,-0.1224
Ra,Ft,Fo9 (Ft),0.1099,0.0705
Ra,Ft,Fo9 (Ft),0.103,-0.1857
Ra,Ft,Fo9 (Ft),0.0166,0.511
Ra,Ft,Fo9 (Ft),0.0201,0.4109
Ra,Ft,Fo9 (Ft),0.0516,0.2312
Ra,Ft,Fo9 (Ft),0.0853,0.1176
Ra,Ft,Fo9 (Ft),0.0186,0.0092
Ra,Ft,Fo9 (Ft),0.0644,-0.0785
Ra,Ft,Fo9 (Ft),0.0451,0.8769
Ra,Ft,Fo9 (Ft),0.1042,0.2951
Ra,Ft,Fo9 (Ft),0.0529,0.2348
Ra,Ft,Fo9 (Ft),0.0383,0.9581
Ra,Ft,Fo9 (Ft),0.0734,0.2931
Ra,Ft,Fo9 (Ft),0.0449,0.6798
Ra,Ft,Fo9 (Ft),0.022,0.4099
Ra,Ft,Fo9 (Ft),0.0037,0.4849
Ra,Ft,Fo9 (Ft),0.0384,0.8904
Ra,Ft,Fo9 (Ft),-0.0143,0.6131
Ra,Ft,Fo9 (Ft),-0.0219,1.4793
Ra,Ft,Fo9 (Ft),0.0375,1.3466
Ra,Ft,Fo9 (Ft),0.0232,1.6921
Ra,Ft,Fo9 (Ft),0.0111,0.7506
Ra,Ft,Fo9 (Ft),-0.0259,1.4436
Ra,Ft,Fo9 (Ft),-0.0681,-1.6687
Ra,Ft,Fo9 (Ft),-0.159,-1.5774
Ra,Ft,Fo9 (Ft),-0.0603,-1.3348
Ra,Ft,Fo9 (Ft),-0.1434,-1.4841
Ra,Ft,Fo9 (Ft),-0.1465,-1.4841
Ra,Ft,Fo9 (Ft),-0.0617,-1.3348
Ra,Ft,Fo9 (Ft),-0.1437,-1.4841
Ra,Ft,Fo9 (Ft),0.0596,-0.9774
Ra,Ft,Fo9 (Ft),-0.1604,-1.5669
Ra,Ft,Fo9 (Ft),0.0287,-1.8341
Ra,Ft,Fo9 (Ft),-0.1425,-1.4177
Ra,Ft,Fo9 (Ft),-0.0251,-1.2235
Ra,Ft,Fo9 (Ft),0.2089,-0.5883
Ra,Ft,Fo9 (Ft),0.012,-1.1119
Ra,Ft,Fo9 (Ft),0.0706,-0.6474
Ra,Ft,Fo9 (Ft),0.1725,-0.8456
Ra,Ft,Fo9 (Ft),0.1816,-0.8443
Ra,Ft,Fo9 (Ft),0.1434,-0.8443
Ra,Ft,Fo9 (Ft),-0.0384,-0.4246
Ra,Ft,Fo9 (Ft),0.0585,-0.6474
Ra,Ft,Fo9 (Ft),-0.042,-0.4476
Ra,Ft,Fo9 (Ft),0.0585,-0.6474
Ra,Ft,Fo9 (Ft),-0.0463,-0.2613
Ra,Ft,Fo9 (Ft),-0.1235,-0.0569
Ra,Ft,Fo9 (Ft),-0.0901,-0.5528
Ra,Ft,Fo9 (Ft),0.0837,0.511
Ra,Ft,Fo9 (Ft),-0.1336,0.1548
Ra,Ft,Fo9 (Ft),-0.0304,0.4298
Ra,Ft,Fo9 (Ft),0.0065,0.631
Ra,Ft,Fo9 (Ft),0.0294,1.0821
Ra,Ft,Fo9 (Ft),0.0549,0.7394
Ra,Ft,Fo9 (Ft),-0.0047,0.3812
Ra,Ft,Fo9 (Ft),0.0033,0.1835
Ra,Ft,Fo9 (Ft),0.0268,-0.4427
Ra,Ft,Fo9 (Ft),-0.0328,0.2398
Ra,Ft,Fo9 (Ft),0.3945,-0.6188
Ra,Ft,Fo9 (Ft),0.1259,-0.966
Ra,Ft,Fo9 (Ft),-0.0857,-0.3676
Ra,Ft,Fo9 (Ft),-0.0688,0.1365
Ra,Ft,Fo9 (Ft),0.3256,-0.6248
Ra,Ft,Fo9 (Ft),0.0325,-0.1971
Ra,Ft,Fo9 (Ft),-0.1355,-1.8179
Ra,Ft,Fo9 (Ft),-0.2268,-1.5838
Ra,Ft,Fo9 (Ft),-0.1036,-2.0336
Ra,Ft,Fo9 (Ft),-0.1164,-2.1607
Ra,Ft,Fo9 (Ft),-0.137,-1.8179
Ra,Ft,Fo9 (Ft),-0.1128,-1.9142
Ra,Ft,Fo9 (Ft),-0.1347,-1.8108
Ra,Ft,Fo9 (Ft),-0.1348,-1.8108
Ra,Ft,Fo9 (Ft),0.0239,-1.079
Ra,Ft,Fo9 (Ft),-0.0626,0.1265
Ra,Ft,Fo9 (Ft),0.0364,-0.1083
Ra,Ft,Fo9 (Ft),-0.2546,-0.5074
Ra,Ft,Fo9 (Ft),0.1933,-0.8519
Ra,Ft,Fo9 (Ft),0.0146,-0.2594
Ra,Ft,Fo9 (Ft),0.0188,-0.3011
Ra,Ft,Fo9 (Ft),0.0262,-0.1995
Ra,Ft,Fo9 (Ft),-0.0621,-0.3035
Ra,Ft,Fo9 (Ft),0.1304,-0.5214
Ra,Ft,Fo9 (Ft),0.1022,-0.5214
Ra,Ft,Fo9 (Ft),-0.0344,-0.457
Ra,Ft,Fo9 (Ft),0.1038,-0.5214
Ra,Ft,Fo9 (Ft),-0.1103,-0.2694
Ra,Ft,Fo9 (Ft),0.15,-0.713
Ra,Ft,Fo9 (Ft),-0.0426,0.2137
Ra,Ft,Fo9 (Ft),0.0584,-0.1995
Ra,Ft,Fo9 (Ft),0.0877,0.3045
Ra,Ft,Fo9 (Ft),-0.1107,0.0989
Ra,Ft,Fo9 (Ft),-0.0889,0.5477
Ra,Ft,Fo9 (Ft),0.0856,0.3205
Ra,Ft,Fo9 (Ft),0.0229,-0.1105
Ra,Ft,Fo9 (Ft),0.0669,0.3422
Ra,Ft,Fo9 (Ft),0.0151,0.5645
Ra,Ft,Fo9 (Ft),0.012,0.5477
Ra,Ft,Fo9 (Ft),0.1449,-0.0666
Ra,Ft,Fo9 (Ft),-0.05,0.7046
Ra,Ft,Fo9 (Ft),0.1579,-0.061
Ra,Ft,Fo9 (Ft),0.0489,0.4102
Ra,Ft,Fo9 (Ft),0.0475,0.375
Ra,Ft,Fo9 (Ft),-0.0551,0.7046
Ra,Ft,Fo9 (Ft),-0.0365,0.8905
Ra,Ft,Fo9 (Ft),-0.0366,1.0283
Ra,Ft,Fo9 (Ft),-0.0905,0.5512
Ra,Ft,Fo9 (Ft),0.0511,0.4102
Ra,Ft,Fo9 (Ft),-0.0622,0.617
Ra,Ft,Fo9 (Ft),-0.1156,0.5512
Ra,Ft,Fo9 (Ft),-0.0934,0.5512
Ra,Ft,Fo9 (Ft),0.1321,0.0806
Ra,Ft,Fo9 (Ft),0.14,-0.1031
Ra,Ft,Fo9 (Ft),0.1589,-0.0799
Ra,Ft,Fo9 (Ft),0.0806,0.2545
Ra,Ft,Fo9 (Ft),0.0522,-0.3616
Ra,Ft,Fo9 (Ft),0.0682,0.2303
Ra,Ft,Fo9 (Ft),0.0394,-0.1917
Ra,Ft,Fo9 (Ft),0.0313,-0.3676
Ra,Ft,Fo9 (Ft),0.1309,0.0611
Ra,Ft,Fo9 (Ft),0.0407,0.1647
Ra,Ft,Fo9 (Ft),0.0148,-0.7821
Ra,Ft,Fo9 (Ft),0.0648,0.2244
Ra,Ft,Fo9 (Ft),-0.1171,0.6668
Ra,Ft,Fo9 (Ft),0.4225,-0.1085
Ra,Ft,Fo9 (Ft),-0.0417,1.983
Ra,Ft,Fo9 (Ft),-0.0304,1.8663
Ra,Ft,Fo9 (Ft),-0.0026,1.2595
Ra,Ft,Fo9 (Ft),-0.0111,0.7641
Ra,Ft,Fo9 (Ft),0.0023,1.7045
Ra,Ft,Fo9 (Ft),-0.1865,1.9553
Ra,Ft,Fo9 (Ft),0.0018,1.0954
Ra,Ft,Fo9 (Ft),-0.0104,1.3632
Ra,Ft,Fo9 (Ft),-0.0025,1.2589
Ra,Ft,Fo9 (Ft),-0.0051,1.185
Ra,Ft,Fo9 (Ft),-0.0125,1.3342
Ra,Ft,Fo9 (Ft),-0.111,0.505
Ra,Ft,Fo9 (Ft),0.2406,-0.8667
Ra,Ft,Fo9 (Ft),-0.1076,0.485
Ra,Ft,Fo9 (Ft),0.0226,-1.7099
Ra,Ft,Fo9 (Ft),-0.0612,-1.4679
Ra,Ft,Fo9 (Ft),-0.0347,-1.5669
Ra,Ft,Fo9 (Ft),0.0023,-1.3993
Ra,Ft,Fo9 (Ft),-0.035,-1.4004
Ra,Ft,Fo9 (Ft),0.0366,-2.1536
Ra,Ft,Fo9 (Ft),0.4734,-0.457
Ra,Ft,Fo9 (Ft),-0.1437,1.3896
Ra,Ft,Fo9 (Ft),-0.175,1.1661
Ra,Ft,Fo9 (Ft),-0.1881,2.0874
Ra,Ft,Fo9 (Ft),-0.0561,1.1825
Ra,Ft,Fo9 (Ft),-0.0047,1.8045
Ra,Ft,Fo9 (Ft),-0.0037,0.7678
Ra,Ft,Fo9 (Ft),-0.0757,1.0033
Ra,Ft,Fo9 (Ft),-0.1354,1.1402
Ra,Ft,Fo9 (Ft),0.0245,1.4267
Ra,Ft,Fo9 (Ft),-0.1118,0.7537
Ra,Ft,Fo9 (Ft),-0.0062,-1.908
Ra,Ft,Fo9 (Ft),-0.083,-1.1443
Ra,Ft,Fo9 (Ft),-0.0337,-1.8036
Ra,Ft,Fo9 (Ft),-0.1548,-1.6637
Ra,Ft,Fo9 (Ft),-0.1042,-1.3895
Ra,Ft,Fo9 (Ft),-0.0375,-1.8108
Ra,Ft,Fo9 (Ft),-0.1626,-1.6577
Ra,Ft,Fo9 (Ft),-0.0287,-1.8179
Ra,Ft,Fo9 (Ft),-0.1296,-1.6637
Ra,Ft,Fo9 (Ft),-0.0094,-1.9142
Ra,Ft,Fo9 (Ft),-0.0531,-1.6954
Ra,Ft,Fo9 (Ft),-0.1721,-1.6577
Ra,Ft,Fo9 (Ft),-0.0104,-2.0428
Ra,Ft,Fo9 (Ft),-0.228,-1.5669
Ra,Ft,Fo9 (Ft),-0.0253,-1.9142
Ra,Ft,Fo9 (Ft),-0.1646,-1.6637
Ra,Ft,Fo9 (Ft),-0.0376,-1.2312
Ra,Ft,Fo9 (Ft),-0.0361,-1.8108
Ra,Ft,Fo9 (Ft),-0.0008,-1.908
Ra,Ft,Fo9 (Ft),-0.0435,-1.8108
Ra,Ft,Fo9 (Ft),-0.0597,-1.7073
Ra,Ft,Fo9 (Ft),0.0058,-1.0441
Ra,Ft,Fo9 (Ft),0.0432,-0.9187
Ra,Ft,Fo9 (Ft),0.0425,-0.9187
Ra,Ft,Fo9 (Ft),0.1145,-0.7458
Ra,Ft,Fo9 (Ft),-0.0075,-1.079
Ra,Ft,Fo9 (Ft),0.0454,-0.9176
Ra,Ft,Fo9 (Ft),0.046,-0.9176
Ra,Ft,Fo9 (Ft),-0.2097,-1.5579
Ra,Ft,Fo9 (Ft),-0.0013,-1.0672
Ra,Ft,Fo9 (Ft),-0.0236,-1.2276
Ra,Ft,Fo9 (Ft),-0.0365,-1.3211
Ra,Ft,Fo9 (Ft),0.1321,-0.8519
Ra,Ft,Fo9 (Ft),-0.001,-2.0428
Ra,Ft,Fo9 (Ft),0.0022,-2.1465
Ra,Ft,Fo9 (Ft),-0.113,-1.5579
Ra,Ft,Fo9 (Ft),-0.0387,-1.9142
Ra,Ft,Fo9 (Ft),-0.0168,-1.9018
Ra,Ft,Fo9 (Ft),-0.0609,-1.5187
Ra,Ft,Fo9 (Ft),-0.119,-1.8179
Ra,Ft,Fo9 (Ft),-0.0351,-2.0336
Ra,Ft,Fo9 (Ft),-0.022,-2.0336
Ra,Ft,Fo9 (Ft),-0.0644,-1.882
Ra,Ft,Fo9 (Ft),-0.005,-1.9142
Ra,Ft,Fo9 (Ft),-0.0601,-2.1536
Ra,Ft,Fo9 (Ft),-0.0892,-1.3724
Ra,Ft,Fo9 (Ft),-0.0253,-0.85
Ra,Ft,Fo9 (Ft),0.0014,-0.6553
Ra,Ft,Fo9 (Ft),-0.0244,-0.5208
Ra,Ft,Fo9 (Ft),-0.0223,-0.1804
Ra,Ft,Fo9 (Ft),-0.0232,-0.1657
Ra,Ft,Fo9 (Ft),0.0867,0.045
Ra,Ft,Fo9 (Ft),0.0194,-0.3889
Ra,Ft,Fo9 (Ft),-0.0031,-0.3889
Ra,Ft,Fo9 (Ft),-0.0316,-0.2975
Ra,Ft,Fo9 (Ft),0.1335,-0.052
Ra,Ft,Fo9 (Ft),-0.0262,-0.2975
Ra,Ft,Fo9 (Ft),-0.0544,-0.2469
Ra,Ft,Fo9 (Ft),-0.0546,-0.3717
Ra,Ft,Fo9 (Ft),0.0788,-0.7234
Ra,Ft,Fo9 (Ft),-0.054,-0.2469
Ra,Ft,Fo9 (Ft),0.0763,-0.5749
Ra,Ft,Fo9 (Ft),0.0857,0.0754
Ra,Ft,Fo9 (Ft),0.0364,0.1615
Ra,Ft,Fo9 (Ft),0.0882,0.045
Ra,Ft,Fo9 (Ft),0.0343,0.0967
Ra,Ft,Fo9 (Ft),0.0052,0.1513
Ra,Ft,Fo9 (Ft),-0.0131,-0.3151
Ra,Ft,Fo9 (Ft),0.1043,-0.6561
Ra,Ft,Fo9 (Ft),-0.1125,-0.51
Ra,Ft,Fo9 (Ft),-0.0189,-0.3151
Ra,Ft,Fo9 (Ft),0.1207,-0.0666
Ra,Ft,Fo9 (Ft),0.0504,-0.3912
Ra,Ft,Fo9 (Ft),0.0381,0.2737
Ra,Ft,Fo9 (Ft),0.1205,-0.0666
Ra,Ft,Fo9 (Ft),0.0381,0.3422
Ra,Ft,Fo9 (Ft),-0.0691,-0.9347
Ra,Ft,Fo9 (Ft),-0.0587,-0.5214
Ra,Ft,Fo9 (Ft),0.1328,0.0754
Ra,Ft,Fo9 (Ft),0.0162,-0.165
Ra,Ft,Fo9 (Ft),0.0769,0.0754
Ra,Ft,Fo9 (Ft),0.0254,-0.1943
Ra,Ft,Fo9 (Ft),0.0047,-0.1796
Ra,Ft,Fo9 (Ft),0.0551,0.0446
Ra,Ft,Fo9 (Ft),0.0983,0.1615
Ra,Ft,Fo9 (Ft),0.0324,-0.4063
Ra,Ft,Fo9 (Ft),0.0776,-0.0123
Ra,Ft,Fo9 (Ft),-0.0962,-0.5013
Ra,Ft,Fo9 (Ft),0.1369,-0.5964
Ra,Ft,Fo9 (Ft),-0.0184,-0.531
Ra,Ft,Fo9 (Ft),0.0193,-0.2857
Ra,Ft,Fo9 (Ft),0.1491,0.2398
Ra,Ft,Fo9 (Ft),-0.0327,-0.5369
Ra,Ft,Fo9 (Ft),0.117,-0.4427
Ra,Ft,Fo9 (Ft),-0.1223,-1.3069
Ra,Ft,Fo9 (Ft),0.0255,-0.1917
Ra,Ft,Fo9 (Ft),0.119,0.0765
Ra,Ft,Fo9 (Ft),0.0406,0.491
Ra,Ft,Fo9 (Ft),0.1837,-0.0129
Ra,Ft,Fo9 (Ft),0.0133,0.1647
Ra,Ft,Fo9 (Ft),0.0589,0.439
Ra,Ft,Fo9 (Ft),0.0065,0.5044
Ra,Ft,Fo9 (Ft),-0.0233,0.5942
Ra,Ft,Fo9 (Ft),0.1355,-0.0129
Ra,Ft,Fo9 (Ft),0.0487,-0.549
Ra,Ft,Fo9 (Ft),0.0741,-0.1061
Ra,Ft,Fo9 (Ft),0.1049,-0.0666
Ra,Ft,Fo9 (Ft),0.3861,-0.6086
Ra,Ft,Fo9 (Ft),0.0066,-0.4706
Ra,Ft,Fo9 (Ft),-0.1041,-1.5579
Ra,Ft,Fo9 (Ft),0.0263,-0.1083
Ra,Ft,Fo9 (Ft),0.0994,-0.0666
Ra,Ft,Fo9 (Ft),-0.0641,0.1374
Ra,Ft,Fo9 (Ft),0.0574,0.3422
Ra,Ft,Fo9 (Ft),0.0546,0.3939
Ra,Ft,Fo9 (Ft),0.0976,-0.0666
Ra,Ft,Fo9 (Ft),0.0293,0.3562
Ra,Ft,Fo9 (Ft),0.0879,0.3422
Ra,Ft,Fo9 (Ft),0.0431,0.946
Ra,Ft,Fo9 (Ft),-0.0558,0.5124
Ra,Ft,Fo9 (Ft),0.0455,0.5142
Ra,Ft,Fo9 (Ft),0.045,0.7364
Ra,Ft,Fo9 (Ft),0.0328,-0.3912
Ra,Ft,Fo9 (Ft),0.0644,-0.1105
Ra,Ft,Fo9 (Ft),0.0275,0.3064
Ra,Ft,Fo9 (Ft),-0.0023,1.0158
Ra,Ft,Fo9 (Ft),0.0696,0.221
Ra,Ft,Fo9 (Ft),0.1274,0.0672
Ra,Ft,Fo9 (Ft),-0.0188,-0.9974
Ra,Ft,Fo9 (Ft),-0.0887,-1.4004
Ra,Ft,Fo9 (Ft),0.1419,0.0534
Ra,Ft,Fo9 (Ft),-0.0664,-1.4066
Ra,Fe2_Erev,Fe2 (E_rev),0.0575,1.3047
Ra,Fe2_Erev,Fe2 (E_rev),0.0518,1.3244
Ra,Fe2_Erev,Fe2 (E_rev),0.0643,1.3507
Ra,Fe2_Erev,Fe2 (E_rev),0.03,1.3244
Ra,Fe2_Erev,Fe2 (E_rev),0.043,1.3441
Ra,Fe2_Erev,Fe2 (E_rev),-0.0884,1.331
Ra,Fe2_Erev,Fe2 (E_rev),-0.0576,1.3901
Ra,Fe2_Erev,Fe2 (E_rev),-0.111,1.377
Ra,Fe2_Erev,Fe2 (E_rev),0.0126,1.2259
Ra,Fe2_Erev,Fe2 (E_rev),0.0699,1.4032
Ra,Fe2_Erev,Fe2 (E_rev),-0.043,1.3573
Ra,Fe2_Erev,Fe2 (E_rev),-0.0069,1.4229
Ra,Fe2_Erev,Fe2 (E_rev),0.0246,1.3507
Ra,Fe2_Erev,Fe2 (E_rev),-0.083,1.2259
Ra,Fe2_Erev,Fe2 (E_rev),0.0013,1.3113
Ra,Fe2_Erev,Fe2 (E_rev),-0.0189,1.4426
