Target,Feature,Label,SHAP_value,Feature_value
Ra,Ft,Fo9 (Ft),-0.1058,0.3168
Ra,Ft,Fo9 (Ft),-0.0662,0.4037
Ra,Ft,Fo9 (Ft),0.051,0.5482
Ra,Ft,Fo9 (Ft),-0.0612,0.4037
Ra,Ft,Fo9 (Ft),0.066,0.6251
Ra,Ft,Fo9 (Ft),0.0461,0.5473
Ra,Ft,Fo9 (Ft),-0.0452,0.4037
Ra,Ft,Fo9 (Ft),-0.084,0.3964
Ra,Ft,Fo9 (Ft),0.0591,0.5473
Ra,Ft,Fo9 (Ft),0.0793,0.6251
Ra,Ft,Fo9 (Ft),-0.1102,0.242
Ra,Ft,Fo9 (Ft),0.0114,0.4734
Ra,Ft,Fo9 (Ft),-0.1102,0.242
Ra,Ft,Fo9 (Ft),0.0814,0.6251
Ra,Ft,Fo9 (Ft),0.1422,0.6578
Ra,Ft,Fo9 (Ft),-0.1067,0.3168
Ra,Ft,Fo9 (Ft),-0.0056,0.0398
Ra,Ft,Fo9 (Ft),-0.006,0.0298
Ra,Ft,Fo9 (Ft),0.2343,1.3598
Ra,Ft,Fo9 (Ft),0.2329,1.3598
Ra,Ft,Fo9 (Ft),0.1373,1.5112
Ra,Ft,Fo9 (Ft),0.1372,1.5117
Ra,Ft,Fo9 (Ft),0.1836,1.286
Ra,Ft,Fo9 (Ft),0.1014,2.1249
Ra,Ft,Fo9 (Ft),0.1333,1.1457
Ra,Ft,Fo9 (Ft),0.0724,1.5907
Ra,Ft,Fo9 (Ft),0.0596,1.663
Ra,Ft,Fo9 (Ft),0.055,1.7325
Ra,Ft,Fo9 (Ft),0.0533,1.6708
Ra,Ft,Fo9 (Ft),0.0529,1.9598
Ra,Ft,Fo9 (Ft),0.1015,1.5897
Ra,Ft,Fo9 (Ft),0.1359,1.5907
Ra,Ft,Fo9 (Ft),0.09,1.5484
Ra,Ft,Fo9 (Ft),0.1014,1.6575
Ra,Ft,Fo9 (Ft),0.0684,2.1011
Ra,Ft,Fo9 (Ft),0.0706,1.6676
Ra,Ft,Fo9 (Ft),0.0581,1.8793
Ra,Ft,Fo9 (Ft),0.0736,1.7226
Ra,Ft,Fo9 (Ft),0.1603,1.074
Ra,Ft,Fo9 (Ft),0.1365,1.4973
Ra,Ft,Fo9 (Ft),0.2605,0.6748
Ra,Ft,Fo9 (Ft),0.2113,0.674
Ra,Ft,Fo9 (Ft),-0.1018,-0.082
Ra,Ft,Fo9 (Ft),0.2134,0.5619
Ra,Ft,Fo9 (Ft),-0.1047,-0.1781
Ra,Ft,Fo9 (Ft),-0.1054,-0.1787
Ra,Ft,Fo9 (Ft),-0.1243,-0.8016
Ra,Ft,Fo9 (Ft),-0.21,-0.8615
Ra,Ft,Fo9 (Ft),-0.1392,-0.7418
Ra,Ft,Fo9 (Ft),-0.2093,-1.0074
Ra,Ft,Fo9 (Ft),-0.2429,-0.9079
Ra,Ft,Fo9 (Ft),0.2556,0.8878
Ra,Ft,Fo9 (Ft),0.3193,1.4204
Ra,Ft,Fo9 (Ft),0.2816,1.0067
Ra,Ft,Fo9 (Ft),0.275,1.4266
Ra,Ft,Fo9 (Ft),0.2064,1.0231
Ra,Ft,Fo9 (Ft),0.1915,1.2764
Ra,Ft,Fo9 (Ft),0.1484,1.2082
Ra,Ft,Fo9 (Ft),-0.0413,1.6896
Ra,Ft,Fo9 (Ft),0.177,1.179
Ra,Ft,Fo9 (Ft),0.2412,0.9449
Ra,Ft,Fo9 (Ft),0.2485,1.0066
Ra,Ft,Fo9 (Ft),0.1903,1.179
Ra,Ft,Fo9 (Ft),0.2247,1.3131
Ra,Ft,Fo9 (Ft),0.2541,0.8892
Ra,Ft,Fo9 (Ft),0.1555,1.1572
Ra,Ft,Fo9 (Ft),0.1562,1.1406
Ra,Ft,Fo9 (Ft),0.1763,1.1807
Ra,Ft,Fo9 (Ft),0.17,1.1572
Ra,Ft,Fo9 (Ft),0.2208,1.3131
Ra,Ft,Fo9 (Ft),0.094,1.4763
Ra,Ft,Fo9 (Ft),-0.0012,1.5939
Ra,Ft,Fo9 (Ft),0.0307,1.5816
Ra,Ft,Fo9 (Ft),0.0107,1.4939
Ra,Ft,Fo9 (Ft),-0.0219,1.7574
Ra,Ft,Fo9 (Ft),-0.0135,1.599
Ra,Ft,Fo9 (Ft),0.006,1.587
Ra,Ft,Fo9 (Ft),0.222,1.3185
Ra,Ft,Fo9 (Ft),0.0307,1.5337
Ra,Ft,Fo9 (Ft),0.2596,1.4282
Ra,Ft,Fo9 (Ft),0.2225,1.3185
Ra,Ft,Fo9 (Ft),0.2786,1.4241
Ra,Ft,Fo9 (Ft),0.303,1.4202
Ra,Ft,Fo9 (Ft),0.0549,1.7558
Ra,Ft,Fo9 (Ft),-0.0694,2.4057
Ra,Ft,Fo9 (Ft),-0.047,3.2959
Ra,Ft,Fo9 (Ft),-0.046,2.9154
Ra,Ft,Fo9 (Ft),-0.0539,3.0201
Ra,Ft,Fo9 (Ft),-0.0586,2.9603
Ra,Ft,Fo9 (Ft),-0.0633,3.1297
Ra,Ft,Fo9 (Ft),-0.0549,2.9634
Ra,Ft,Fo9 (Ft),-0.0519,3.2502
Ra,Ft,Fo9 (Ft),-0.0635,2.9634
Ra,Ft,Fo9 (Ft),-0.0526,4.0825
Ra,Ft,Fo9 (Ft),-0.0535,3.2534
Ra,Ft,Fo9 (Ft),0.0379,2.2128
Ra,Ft,Fo9 (Ft),-0.0955,2.6306
Ra,Ft,Fo9 (Ft),0.0964,1.906
Ra,Ft,Fo9 (Ft),0.0824,2.0191
Ra,Ft,Fo9 (Ft),0.1169,1.7819
Ra,Ft,Fo9 (Ft),0.0195,2.2263
Ra,Ft,Fo9 (Ft),0.0529,1.66
Ra,Ft,Fo9 (Ft),0.1754,1.5036
Ra,Ft,Fo9 (Ft),0.0221,2.2292
Ra,Ft,Fo9 (Ft),0.0923,1.6289
Ra,Ft,Fo9 (Ft),0.1068,2.1004
Ra,Ft,Fo9 (Ft),0.0029,1.9714
Ra,Ft,Fo9 (Ft),0.1124,1.844
Ra,Ft,Fo9 (Ft),-0.0078,2.3196
Ra,Ft,Fo9 (Ft),-0.0401,1.8917
Ra,Ft,Fo9 (Ft),-0.0435,1.9565
Ra,Ft,Fo9 (Ft),-0.084,2.2283
Ra,Ft,Fo9 (Ft),-0.01,2.3277
Ra,Ft,Fo9 (Ft),-0.0928,1.6265
Ra,Ft,Fo9 (Ft),-0.028,1.8917
Ra,Ft,Fo9 (Ft),0.1294,1.1171
Ra,Ft,Fo9 (Ft),0.1843,0.5634
Ra,Ft,Fo9 (Ft),0.2722,-0.3995
Ra,Ft,Fo9 (Ft),0.2697,-0.6738
Ra,Ft,Fo9 (Ft),0.0968,-0.795
Ra,Ft,Fo9 (Ft),0.096,-0.8396
Ra,Ft,Fo9 (Ft),0.0375,-0.7457
Ra,Ft,Fo9 (Ft),0.2905,-0.5724
Ra,Ft,Fo9 (Ft),0.2093,-0.6237
Ra,Ft,Fo9 (Ft),0.2907,-0.4622
Ra,Ft,Fo9 (Ft),0.036,-0.7457
Ra,Ft,Fo9 (Ft),-0.1534,-1.2318
Ra,Ft,Fo9 (Ft),0.2244,-0.6777
Ra,Ft,Fo9 (Ft),-0.3115,-1.1736
Ra,Ft,Fo9 (Ft),-0.1534,-1.2318
Ra,Ft,Fo9 (Ft),-0.239,-1.3216
Ra,Ft,Fo9 (Ft),-0.1804,-1.3129
Ra,Ft,Fo9 (Ft),-0.252,-1.3129
Ra,Ft,Fo9 (Ft),-0.1559,-1.3905
Ra,Ft,Fo9 (Ft),-0.172,-1.3905
Ra,Ft,Fo9 (Ft),-0.177,-1.395
Ra,Ft,Fo9 (Ft),-0.3378,-1.0047
Ra,Ft,Fo9 (Ft),-0.3393,-1.0591
Ra,Ft,Fo9 (Ft),-0.1255,-1.2318
Ra,Ft,Fo9 (Ft),-0.3009,-1.1736
Ra,Ft,Fo9 (Ft),0.1991,-0.6705
Ra,Ft,Fo9 (Ft),-0.174,-1.3129
Ra,Ft,Fo9 (Ft),-0.1768,-1.3189
Ra,Ft,Fo9 (Ft),-0.1773,-1.395
Ra,Ft,Fo9 (Ft),-0.282,-1.0889
Ra,Ft,Fo9 (Ft),-0.3198,-1.0941
Ra,Ft,Fo9 (Ft),-0.4452,-0.9991
Ra,Ft,Fo9 (Ft),0.2008,-0.5839
Ra,Ft,Fo9 (Ft),0.1523,-0.7151
Ra,Ft,Fo9 (Ft),0.1599,-0.7143
Ra,Ft,Fo9 (Ft),0.1279,-0.6237
Ra,Ft,Fo9 (Ft),-0.1355,-1.0629
Ra,Ft,Fo9 (Ft),-0.0805,-0.8969
Ra,Ft,Fo9 (Ft),-0.1678,-1.0047
Ra,Ft,Fo9 (Ft),-0.1339,-1.2222
Ra,Ft,Fo9 (Ft),0.0502,-0.7346
Ra,Ft,Fo9 (Ft),-0.1534,-0.9079
Ra,Ft,Fo9 (Ft),-0.1443,-1.0047
Ra,Ft,Fo9 (Ft),-0.1486,-1.0662
Ra,Ft,Fo9 (Ft),-0.233,-1.3069
Ra,Ft,Fo9 (Ft),-0.1512,-1.0074
Ra,Ft,Fo9 (Ft),0.0714,-0.1847
Ra,Ft,Fo9 (Ft),-0.1303,0.2169
Ra,Ft,Fo9 (Ft),0.0457,0.0186
Ra,Ft,Fo9 (Ft),0.03,-0.0602
Ra,Ft,Fo9 (Ft),0.0284,-0.1938
Ra,Ft,Fo9 (Ft),-0.0492,0.0984
Ra,Ft,Fo9 (Ft),0.0265,0.0737
Ra,Ft,Fo9 (Ft),-0.0287,0.1346
Ra,Ft,Fo9 (Ft),0.0266,0.0737
Ra,Ft,Fo9 (Ft),0.0311,0.0737
Ra,Ft,Fo9 (Ft),-0.0198,0.5099
Ra,Ft,Fo9 (Ft),-0.0321,0.0984
Ra,Ft,Fo9 (Ft),-0.1123,0.2078
Ra,Ft,Fo9 (Ft),-0.0138,0.0737
Ra,Ft,Fo9 (Ft),-0.0644,0.0984
Ra,Ft,Fo9 (Ft),0.0333,-0.0602
Ra,Ft,Fo9 (Ft),-0.1125,0.3967
Ra,Ft,Fo9 (Ft),-0.1161,0.3772
Ra,Ft,Fo9 (Ft),-0.0058,0.0737
Ra,Ft,Fo9 (Ft),-0.1768,0.2639
Ra,Ft,Fo9 (Ft),-0.2018,0.2601
Ra,Ft,Fo9 (Ft),-0.0571,0.1376
Ra,Ft,Fo9 (Ft),-0.1504,-0.7346
Ra,Ft,Fo9 (Ft),-0.1015,-0.6777
Ra,Ft,Fo9 (Ft),-0.116,-0.8545
Ra,Ft,Fo9 (Ft),-0.2539,-1.2289
Ra,Ft,Fo9 (Ft),-0.1593,-0.7385
Ra,Ft,Fo9 (Ft),-0.1758,-1.3189
Ra,Ft,Fo9 (Ft),-0.2797,-1.1101
Ra,Ft,Fo9 (Ft),-0.18,-1.2358
Ra,Ft,Fo9 (Ft),-0.148,-1.4055
Ra,Ft,Fo9 (Ft),-0.2288,-1.2358
Ra,Ft,Fo9 (Ft),-0.3185,-1.2467
Ra,Ft,Fo9 (Ft),-0.3003,-1.2278
Ra,Ft,Fo9 (Ft),-0.2969,-1.2358
Ra,Ft,Fo9 (Ft),-0.2887,-1.1
Ra,Ft,Fo9 (Ft),-0.299,-1.3962
Ra,Ft,Fo9 (Ft),0.1755,1.0505
Ra,Ft,Fo9 (Ft),0.0856,0.3918
Ra,Ft,Fo9 (Ft),0.1925,0.4844
Ra,Ft,Fo9 (Ft),0.1439,0.4753
Ra,Ft,Fo9 (Ft),0.0766,0.3942
Ra,Ft,Fo9 (Ft),0.1724,0.8783
Ra,Ft,Fo9 (Ft),0.1888,0.7745
Ra,Ft,Fo9 (Ft),0.1882,0.9804
Ra,Ft,Fo9 (Ft),0.1632,1.5566
Ra,Ft,Fo9 (Ft),0.1783,1.5008
Ra,Ft,Fo9 (Ft),0.1864,1.3248
Ra,Ft,Fo9 (Ft),0.0646,1.7662
Ra,Ft,Fo9 (Ft),0.1892,1.3248
Ra,Ft,Fo9 (Ft),0.1179,1.1938
Ra,Ft,Fo9 (Ft),0.1537,1.2897
Ra,Ft,Fo9 (Ft),0.1185,1.1999
Ra,Ft,Fo9 (Ft),0.0344,1.9848
Ra,Ft,Fo9 (Ft),0.1353,1.2439
Ra,Ft,Fo9 (Ft),-0.022,2.2467
Ra,Ft,Fo9 (Ft),0.2168,1.3676
Ra,Ft,Fo9 (Ft),0.107,0.4885
Ra,Ft,Fo9 (Ft),0.2017,0.7531
Ra,Ft,Fo9 (Ft),-0.0006,-0.5194
Ra,Ft,Fo9 (Ft),-0.0369,-0.7874
Ra,Ft,Fo9 (Ft),-0.067,-0.3446
Ra,Ft,Fo9 (Ft),-0.0574,-0.3927
Ra,Ft,Fo9 (Ft),-0.0041,-0.7385
Ra,Ft,Fo9 (Ft),-0.009,0.2679
Ra,Ft,Fo9 (Ft),0.1773,0.6196
Ra,Ft,Fo9 (Ft),0.2978,0.9643
Ra,Ft,Fo9 (Ft),0.1055,1.3005
Ra,Ft,Fo9 (Ft),0.2954,0.8983
Ra,Ft,Fo9 (Ft),-0.0219,1.1988
Ra,Ft,Fo9 (Ft),0.2803,0.8997
Ra,Ft,Fo9 (Ft),0.0104,1.2274
Ra,Ft,Fo9 (Ft),0.2424,0.826
Ra,Ft,Fo9 (Ft),-0.0354,1.7235
Ra,Ft,Fo9 (Ft),0.0062,1.7235
Ra,Ft,Fo9 (Ft),0.2235,1.0336
Ra,Ft,Fo9 (Ft),0.2064,1.0568
Ra,Ft,Fo9 (Ft),-0.0364,1.7335
Ra,Ft,Fo9 (Ft),-0.0591,1.7036
Ra,Ft,Fo9 (Ft),-0.0272,1.5692
Ra,Ft,Fo9 (Ft),0.0504,1.4933
Ra,Ft,Fo9 (Ft),0.0323,1.9087
Ra,Ft,Fo9 (Ft),0.0125,1.7151
Ra,Ft,Fo9 (Ft),0.0274,1.7467
Ra,Ft,Fo9 (Ft),0.019,1.716
Ra,Ft,Fo9 (Ft),0.0341,1.8124
Ra,Ft,Fo9 (Ft),0.2133,1.3248
Ra,Ft,Fo9 (Ft),0.015,1.2202
Ra,Ft,Fo9 (Ft),-0.4693,-0.8793
Ra,Ft,Fo9 (Ft),0.2475,-0.4983
Ra,Ft,Fo9 (Ft),0.2413,-0.6233
Ra,Ft,Fo9 (Ft),0.2316,-0.6947
Ra,Ft,Fo9 (Ft),0.2104,-0.342
Ra,Ft,Fo9 (Ft),0.1079,-0.7962
Ra,Ft,Fo9 (Ft),0.0932,-0.7962
Ra,Ft,Fo9 (Ft),0.1049,-0.7302
Ra,Ft,Fo9 (Ft),-0.4284,-1.0115
Ra,Ft,Fo9 (Ft),0.2655,-0.6487
Ra,Ft,Fo9 (Ft),-0.4559,-0.9104
Ra,Ft,Fo9 (Ft),0.2599,-0.5785
Ra,Ft,Fo9 (Ft),0.2528,-0.4983
Ra,Ft,Fo9 (Ft),0.269,-0.5985
Ra,Ft,Fo9 (Ft),0.2018,-0.342
Ra,Ft,Fo9 (Ft),0.1726,-0.6487
Ra,Ft,Fo9 (Ft),0.0677,-0.7302
Ra,Ft,Fo9 (Ft),-0.3235,-0.8966
Ra,Ft,Fo9 (Ft),0.1864,-0.6487
Ra,Ft,Fo9 (Ft),0.1737,-0.6586
Ra,Ft,Fo9 (Ft),0.1683,-0.5727
Ra,Ft,Fo9 (Ft),-0.2903,-1.0115
Ra,Ft,Fo9 (Ft),0.2165,-0.6586
Ra,Ft,Fo9 (Ft),-0.3408,-0.9517
Ra,Ft,Fo9 (Ft),0.1343,-0.5549
Ra,Ft,Fo9 (Ft),-0.2664,-1.0074
Ra,Ft,Fo9 (Ft),-0.3607,-0.9429
Ra,Ft,Fo9 (Ft),-0.3588,-0.9429
Ra,Ft,Fo9 (Ft),0.0368,-0.7214
Ra,Ft,Fo9 (Ft),0.1657,-0.6157
Ra,Ft,Fo9 (Ft),0.1208,-0.5549
Ra,Ft,Fo9 (Ft),0.1783,-0.711
Ra,Ft,Fo9 (Ft),-0.2973,-0.8692
Ra,Ft,Fo9 (Ft),-0.1476,-1.0662
Ra,Ft,Fo9 (Ft),-0.1632,-0.904
Ra,Ft,Fo9 (Ft),0.0537,-0.8466
Ra,Ft,Fo9 (Ft),-0.1486,-1.3858
Ra,Ft,Fo9 (Ft),-0.1214,-1.0662
Ra,Ft,Fo9 (Ft),0.037,-0.7866
Ra,Ft,Fo9 (Ft),-0.159,-1.0074
Ra,Ft,Fo9 (Ft),0.0983,-0.6738
Ra,Ft,Fo9 (Ft),-0.1772,-1.0074
Ra,Ft,Fo9 (Ft),-0.2169,-0.9079
Ra,Ft,Fo9 (Ft),0.0391,-0.8466
Ra,Ft,Fo9 (Ft),0.0238,-0.7758
Ra,Ft,Fo9 (Ft),-0.238,-1.3069
Ra,Ft,Fo9 (Ft),0.0391,-0.8466
Ra,Ft,Fo9 (Ft),-0.2085,-1.3962
Ra,Ft,Fo9 (Ft),-0.2801,-1.3069
Ra,Ft,Fo9 (Ft),-0.2707,-1.3069
Ra,Ft,Fo9 (Ft),-0.2471,-1.2077
Ra,Ft,Fo9 (Ft),-0.2419,-1.215
Ra,Ft,Fo9 (Ft),-0.2344,-1.215
Ra,Ft,Fo9 (Ft),-0.1954,-1.3129
Ra,Ft,Fo9 (Ft),0.0787,-0.5928
Ra,Ft,Fo9 (Ft),0.1014,-0.5928
Ra,Ft,Fo9 (Ft),0.0475,-0.4755
Ra,Ft,Fo9 (Ft),0.0635,-0.4685
Ra,Ft,Fo9 (Ft),0.0465,-0.4741
Ra,Ft,Fo9 (Ft),-0.0112,-0.2945
Ra,Ft,Fo9 (Ft),-0.0086,-0.3793
Ra,Ft,Fo9 (Ft),-0.0037,-0.2436
Ra,Ft,Fo9 (Ft),-0.0429,-0.2945
Ra,Ft,Fo9 (Ft),-0.0217,-0.3793
Ra,Ft,Fo9 (Ft),0.0899,-0.6655
Ra,Ft,Fo9 (Ft),-0.0256,-0.2816
Ra,Ft,Fo9 (Ft),-0.2453,-0.1704
Ra,Ft,Fo9 (Ft),-0.2679,-0.7231
Ra,Ft,Fo9 (Ft),-0.2561,-0.327
Ra,Ft,Fo9 (Ft),-0.2356,-0.4598
Ra,Ft,Fo9 (Ft),-0.271,-0.3596
Ra,Ft,Fo9 (Ft),-0.2041,-0.0477
Ra,Ft,Fo9 (Ft),-0.2639,-0.3501
Ra,Ft,Fo9 (Ft),-0.186,-0.4888
Ra,Ft,Fo9 (Ft),-0.2159,-0.3501
Ra,Ft,Fo9 (Ft),-0.1779,-0.385
Ra,Ft,Fo9 (Ft),-0.1491,-0.4812
Ra,Ft,Fo9 (Ft),-0.0884,-0.6487
Ra,Ft,Fo9 (Ft),-0.1776,-0.3782
Ra,Ft,Fo9 (Ft),-0.1028,-0.6157
Ra,Ft,Fo9 (Ft),-0.3084,-1.0074
Ra,Ft,Fo9 (Ft),-0.1975,-0.7214
Ra,Ft,Fo9 (Ft),-0.2643,-0.7758
Ra,Ft,Fo9 (Ft),-0.1912,-0.4181
Ra,Ft,Fo9 (Ft),-0.324,-0.893
Ra,Ft,Fo9 (Ft),-0.3236,-0.8692
Ra,Ft,Fo9 (Ft),-0.3184,-0.8692
Ra,Ft,Fo9 (Ft),-0.3052,-0.9965
Ra,Ft,Fo9 (Ft),-0.2175,-0.8356
Ra,Ft,Fo9 (Ft),-0.2712,-1.0889
Ra,Ft,Fo9 (Ft),-0.3614,-0.9429
Ra,Ft,Fo9 (Ft),-0.2729,-0.7758
Ra,Ft,Fo9 (Ft),-0.3034,-0.8692
Ra,Ft,Fo9 (Ft),-0.2175,-0.8356
Ra,Ft,Fo9 (Ft),-0.1459,-0.6848
Ra,Ft,Fo9 (Ft),-0.0829,-0.7758
Ra,Ft,Fo9 (Ft),-0.3763,-0.8692
Ra,Ft,Fo9 (Ft),-0.1537,-0.8692
Ra,Ft,Fo9 (Ft),-0.2923,-1.2077
Ra,Ft,Fo9 (Ft),-0.0256,0.3166
Ra,Ft,Fo9 (Ft),0.1966,0.5473
Ra,Ft,Fo9 (Ft),-0.2011,-0.0681
Ra,Ft,Fo9 (Ft),-0.0196,0.3954
Ra,Ft,Fo9 (Ft),-0.2731,-0.2884
Ra,Ft,Fo9 (Ft),-0.032,-0.6655
Ra,Ft,Fo9 (Ft),-0.0786,-0.2353
Ra,Ft,Fo9 (Ft),-0.2312,-0.3197
Ra,Ft,Fo9 (Ft),-0.1549,-0.0434
Ra,Ft,Fo9 (Ft),-0.2812,-0.4153
Ra,Ft,Fo9 (Ft),-0.2258,-0.3197
Ra,Ft,Fo9 (Ft),-0.1187,-0.7907
Ra,Ft,Fo9 (Ft),-0.2365,-0.2893
Ra,Ft,Fo9 (Ft),-0.2485,-0.4741
Ra,Ft,Fo9 (Ft),-0.0072,-0.7896
Ra,Ft,Fo9 (Ft),-0.06,-0.8966
Ra,Ft,Fo9 (Ft),-0.2504,-0.4741
Ra,Ft,Fo9 (Ft),-0.0651,-1.0056
Ra,Ft,Fo9 (Ft),-0.2922,-0.4774
Ra,Ft,Fo9 (Ft),-0.0382,-0.5854
Ra,Ft,Fo9 (Ft),-0.1218,-0.7846
Ra,Ft,Fo9 (Ft),-0.0667,-0.8396
Ra,Ft,Fo9 (Ft),-0.0692,-1.3905
Ra,Ft,Fo9 (Ft),-0.1438,-0.6655
Ra,Ft,Fo9 (Ft),-0.2609,-0.5496
Ra,Ft,Fo9 (Ft),-0.125,-0.592
Ra,Ft,Fo9 (Ft),-0.2407,-0.1704
Ra,Ft,Fo9 (Ft),0.1819,0.7694
Ra,Ft,Fo9 (Ft),-0.032,0.2427
Ra,Ft,Fo9 (Ft),-0.0209,0.3168
Ra,Ft,Fo9 (Ft),-0.0131,0.263
Ra,Ft,Fo9 (Ft),0.0971,0.5463
Ra,Ft,Fo9 (Ft),0.1371,0.9891
Ra,Ft,Fo9 (Ft),-0.2968,-1.0056
Ra,Ft,Fo9 (Ft),-0.2616,-0.8692
Ra,Ft,Fo9 (Ft),-0.3223,-0.9371
Ra,Ft,Fo9 (Ft),-0.2764,-1.0591
Ra,Ft,Fo9 (Ft),0.0736,-0.7156
Ra,Ft,Fo9 (Ft),-0.1048,-1.2318
Ra,Ft,Fo9 (Ft),-0.2739,-0.8969
Ra,Ft,Fo9 (Ft),0.0522,-0.8396
Ra,Ft,Fo9 (Ft),-0.0264,-0.7346
Ra,Ft,Fo9 (Ft),-0.29,-1.0591
Ra,Ft,Fo9 (Ft),0.135,-0.5724
Ra,Ft,Fo9 (Ft),0.1295,-0.5613
Ra,Ft,Fo9 (Ft),0.1324,-0.5155
Ra,Ft,Fo9 (Ft),-0.2583,-1.169
Ra,Ft,Fo9 (Ft),-0.278,-1.0701
Ra,Ft,Fo9 (Ft),0.172,-0.6777
Ra,Ft,Fo9 (Ft),-0.0425,-0.7346
Ra,Ft,Fo9 (Ft),-0.2953,-1.0074
Ra,Ft,Fo9 (Ft),0.0406,-0.8356
Ra,Ft,Fo9 (Ft),0.0438,-0.8396
Ra,Ft,Fo9 (Ft),-0.2736,-1.1644
Ra,Ft,Fo9 (Ft),0.1326,-0.5045
Ra,Ft,Fo9 (Ft),-0.2834,-1.0591
Ra,Ft,Fo9 (Ft),0.1057,-0.399
Ra,Ft,Fo9 (Ft),-0.2882,-0.9965
Ra,Ft,Fo9 (Ft),0.0093,-0.8356
Ra,Ft,Fo9 (Ft),0.0125,-0.8396
Ra,Ft,Fo9 (Ft),-0.0391,-0.7346
Ra,Ft,Fo9 (Ft),-0.0192,-1.2318
Ra,Ft,Fo9 (Ft),-0.2631,-1.0889
Ra,Ft,Fo9 (Ft),-0.282,-0.9965
Ra,Ft,Fo9 (Ft),-0.0691,-1.3129
Ra,Ft,Fo9 (Ft),-0.2801,-1.0591
Ra,Ft,Fo9 (Ft),0.0838,-0.7214
Ra,Ft,Fo9 (Ft),0.0918,-0.3445
Ra,Ft,Fo9 (Ft),0.2089,-0.6488
Ra,Ft,Fo9 (Ft),0.1512,-0.4999
Ra,Ft,Fo9 (Ft),0.1222,-0.4774
Ra,Ft,Fo9 (Ft),0.0956,-0.7214
Ra,Ft,Fo9 (Ft),-0.0389,-0.7261
Ra,Ft,Fo9 (Ft),0.2057,-0.6895
Ra,Ft,Fo9 (Ft),0.1067,-0.428
Ra,Ft,Fo9 (Ft),0.1378,-0.3445
Ra,Ft,Fo9 (Ft),0.1676,-0.6895
Ra,Ft,Fo9 (Ft),-0.0243,-0.7846
Ra,Ft,Fo9 (Ft),0.1336,-0.6895
Ra,Ft,Fo9 (Ft),0.1319,-0.5447
Ra,Ft,Fo9 (Ft),0.0644,-0.8477
Ra,Ft,Fo9 (Ft),0.0603,-0.8477
Ra,Ft,Fo9 (Ft),0.1732,-0.6895
Ra,Ft,Fo9 (Ft),0.1575,-0.5851
Ra,Ft,Fo9 (Ft),-0.3012,-1.0941
Ra,Ft,Fo9 (Ft),0.1294,-0.7167
Ra,Ft,Fo9 (Ft),-0.3323,-1.0069
Ra,Ft,Fo9 (Ft),0.1212,-0.7176
Ra,Ft,Fo9 (Ft),-0.3128,-0.9754
Ra,Ft,Fo9 (Ft),0.0682,-0.8477
Ra,Ft,Fo9 (Ft),-0.1414,-1.4009
Ra,Ft,Fo9 (Ft),0.0241,-0.7846
Ra,Ft,Fo9 (Ft),-0.334,-1.0981
Ra,Ft,Fo9 (Ft),-0.2671,-1.2427
Ra,Ft,Fo9 (Ft),-0.2335,-1.3216
Ra,Ft,Fo9 (Ft),-0.2541,-1.4009
Ra,Ft,Fo9 (Ft),-0.3389,-1.0182
Ra,Ft,Fo9 (Ft),-0.279,-1.4009
Ra,Ft,Fo9 (Ft),-0.2806,-1.3216
Ra,Ft,Fo9 (Ft),0.0326,-0.0551
Ra,Ft,Fo9 (Ft),-0.0059,-0.0334
Ra,Ft,Fo9 (Ft),0.0042,-0.1197
Ra,Ft,Fo9 (Ft),0.0035,-0.1197
Ra,Ft,Fo9 (Ft),0.0203,-0.4262
Ra,Ft,Fo9 (Ft),-0.0066,-0.2809
Ra,Ft,Fo9 (Ft),-0.0078,-0.2809
Ra,Ft,Fo9 (Ft),0.0203,-0.3645
Ra,Ft,Fo9 (Ft),0.0192,-0.3645
Ra,Ft,Fo9 (Ft),0.1038,0.0368
Ra,Ft,Fo9 (Ft),0.0407,-0.4231
Ra,Ft,Fo9 (Ft),0.0104,-0.3713
Ra,Ft,Fo9 (Ft),0.0374,-0.428
Ra,Ft,Fo9 (Ft),0.0413,-0.3855
Ra,Ft,Fo9 (Ft),0.0853,0.0639
Ra,Ft,Fo9 (Ft),0.0834,-0.4812
Ra,Ft,Fo9 (Ft),-0.0014,-0.268
Ra,Ft,Fo9 (Ft),-0.3122,-0.9475
Ra,Ft,Fo9 (Ft),-0.0552,-0.8506
Ra,Ft,Fo9 (Ft),0.062,-0.5724
Ra,Ft,Fo9 (Ft),0.0455,-0.4101
Ra,Ft,Fo9 (Ft),0.0022,-0.1911
Ra,Ft,Fo9 (Ft),-0.0541,-0.8506
Ra,Ft,Fo9 (Ft),0.0812,-0.5155
Ra,Ft,Fo9 (Ft),-0.2073,-0.8969
Ra,Ft,Fo9 (Ft),-0.0059,-0.073
Ra,Ft,Fo9 (Ft),0.0688,-0.6157
Ra,Ft,Fo9 (Ft),-0.1969,-1.169
Ra,Ft,Fo9 (Ft),0.0576,-0.5117
Ra,Ft,Fo9 (Ft),-0.3153,-1.2141
Ra,Ft,Fo9 (Ft),-0.2686,-1.2141
Ra,Ft,Fo9 (Ft),-0.2365,-1.0006
Ra,Ft,Fo9 (Ft),-0.2329,-1.2141
Ra,Ft,Fo9 (Ft),0.0435,-0.7846
Ra,Ft,Fo9 (Ft),-0.1657,-0.9991
